3000	7.25E-08
3010	-0.000000355
3020	1.75418E-06
3030	0.000003853
3040	1.25507E-06
3050	0.000000103
3060	1.74972E-06
3070	3.26907E-06
3080	1.63742E-06
3090	0.000000322
3100	-1.22406E-06
3110	-3.71E-08
3120	2.54812E-06
3130	1.840182E-05
3140	3.72486E-05
3150	-0.000000399
3160	0.000000697
3170	0.000000727
3180	0.000000524
3190	-1.70407E-06
3200	1.22192E-06
3210	0.000002006
3220	5.75E-08
3230	9.11E-08
3240	0.000000457
3250	0.00000032
3260	1.19293E-06
3270	0.00000051
3280	1.47669E-06
3290	9.39821E-06
3300	6.86025E-06
3310	2.9884E-06
3320	6.05809E-06
3330	2.59833E-06
3340	5.13943E-06
3350	0.00000046
3360	-1.66467E-06
3370	2.0682E-06
3380	0.000000253
3390	0.00000028
3400	0.000000402
3410	0.000002983
3420	-1.96639E-06
3430	0.000001571
3440	1.01078E-06
3450	0.000000283
3460	-0.000000245
3470	-2.14812E-06
3480	2.69854E-06
3490	-1.46208E-06
3500	-0.000000109
3510	0.000000478
3520	1.12076E-06
3530	0.000000301
3540	0.00000032
3550	1.42632E-06
3560	1.46085E-06
3570	1.60658E-06
3580	0.000000947
3590	-1.57E-08
3600	2.38049E-06
3610	3.42924E-06
3620	1.67641E-06
3630	-3.32E-08
3640	0.000000913
3650	2.07108E-06
3660	5.88006E-06
3670	1.55534E-06
3680	0.000000499
3690	9.45E-08
3700	0.000000269
3710	-0.000000136
3720	0.000000355
3730	1.58E-08
3740	0.000000518
3750	0.000000339
3760	1.8866E-06
3770	2.54748E-06
3780	0.000000254
3790	5.64E-08
3800	0.00000025
3810	6.85E-08
3820	0.000000172
3830	2.17152E-06
3840	0.000007044
3850	7.09619E-06
3860	0.000000273
3870	1.00033E-06
3880	0.000000515
3890	1.86E-08
3900	-0.00000007
3910	0.000000347
3920	0.000000443
3930	0.000000649
3940	9.65E-08
3950	8.36E-08
3960	0.000000652
3970	0.000000706
3980	0.000000127
3990	0.000000185
4000	0.000000647
4010	0.000000492
4020	1.26905E-06
4030	1.17528E-06
4040	0.000001323
4050	0.000000309
4060	3.12E-08
4070	0.000000203
4080	0.000000804
4090	0.00000072
4100	0.000000378
4110	0.000000294
4120	0.000000515
4130	0.000000318
4140	0.000000819
4150	2.39129E-06
4160	0.000000524
4170	0.000000162
4180	1.07811E-06
4190	1.78516E-06
4200	0.000000125
4210	0.000000331
4220	1.9536E-06
4230	1.92009E-06
4240	0.000000544
4250	0.00000069
4260	2.66432E-06
4270	1.35506E-06
4280	1.00162E-06
4290	0.000000625
4300	1.41821E-06
4310	8.68447E-06
4320	2.8028E-06
4330	5.63054E-06
4340	5.88143E-06
4350	0.000000776
4360	1.15186E-06
4370	6.00808E-06
4380	1.241611E-05
4390	0.000000795
4400	0.000000204
4410	3.02945E-06
4420	0.000005743
4430	0.00000034
4440	0.000000901
4450	0.000000482
4460	0.00000016
4470	9.02E-08
4480	0.000000362
4490	0.000000284
4500	8.04E-08
4510	0.000000254
4520	0.000000172
4530	0.000000387
4540	0.000000199
4550	2.74E-08
4560	0.000000348
4570	0.000000209
4580	6.94E-08
4590	0.00000013
4600	6.51E-08
4610	0.000000202
4620	0.000000637
4630	0.000000371
4640	0.00000014
4650	0.000000336
4660	0.000000961
4670	2.39308E-06
4680	1.69052E-06
4690	0.000000675
4700	0.000000755
4710	1.94274E-06
4720	1.61176E-06
4730	0.000000567
4740	0.000000471
4750	2.95428E-06
4760	1.249429E-05
4770	0.000002215
4780	0.000000306
4790	0.000000168
4800	0.000000181
4810	0.000000466
4820	0.000002165
4830	2.15167E-06
4840	0.000000433
4850	0.000000286
4860	0.000000335
4870	0.000000793
4880	0.000006116
4890	1.145625E-05
4900	2.67978E-06
4910	1.63549E-06
4920	2.04525E-06
4930	4.1914E-06
4940	0.000004587
4950	3.17815E-06
4960	3.34448E-06
4970	6.19028E-06
4980	0.000012498
4990	1.207564E-05
5000	9.88807E-06
5010	1.337088E-05
5020	2.180164E-05
5030	3.312475E-05
5040	4.639927E-05
5050	3.489642E-05
5060	1.273156E-05
5070	5.6783E-06
5080	4.3942E-06
5090	4.63812E-06
5100	6.53747E-06
5110	9.66967E-06
5120	1.480348E-05
5130	2.201561E-05
5140	2.950823E-05
5150	3.14923E-05
5160	2.610382E-05
5170	1.803717E-05
5180	1.295909E-05
5190	1.298166E-05
5200	2.095985E-05
5210	4.755443E-05
5220	5.016184E-05
5230	2.098691E-05
5240	1.182118E-05
5250	1.230842E-05
5260	1.932213E-05
5270	2.871059E-05
5280	2.526568E-05
5290	1.703758E-05
5300	1.706648E-05
5310	2.876227E-05
5320	6.392915E-05
5330	5.911325E-05
5340	0.000023804
5350	1.238053E-05
5360	1.161644E-05
5370	1.838442E-05
5380	2.359532E-05
5390	9.98669E-06
5400	2.83229E-06
5410	1.45418E-06
5420	0.000000956
5430	0.000000622
5440	0.000000825
5450	0.000001037
5460	1.26236E-06
5470	3.20834E-06
5480	9.45842E-06
5490	1.231275E-05
5500	0.000006506
5510	3.75929E-06
5520	3.27652E-06
5530	3.55252E-06
5540	0.000005052
5550	8.04842E-06
5560	1.571882E-05
5570	3.879361E-05
5580	0.0001218381
5590	0.0005265826
5600	0.0035972813
5610	0.0516944027
5620	0.4348199844
5630	0.7571382141
5640	0.8777768707
5650	0.9495722198
5660	0.9441452026
5670	0.9772411346
5680	0.9793287659
5690	0.9689985657
5700	0.9807182312
5710	0.9903689575
5720	0.9838142395
5730	0.9819345093
5740	0.9894503784
5750	0.9898072052
5760	0.9842184448
5770	0.9855031586
5780	0.9903908539
5790	0.9888694
5800	0.9832284546
5810	0.9830001831
5820	0.9904330444
5830	0.9919332886
5840	0.986014328
5850	0.9804180908
5860	0.9832487488
5870	0.9897927094
5880	0.991763382
5890	0.9884062958
5900	0.9858420563
5910	0.9891894531
5920	0.9914821625
5930	0.9882538605
5940	0.9824421692
5950	0.9800636292
5960	0.985214386
5970	0.9910295105
5980	0.9918257141
5990	0.9870903015
6000	0.9832737732
6010	0.9851360321
6020	0.9892106628
6030	0.9908944702
6040	0.9890678406
6050	0.986780014
6060	0.9876059723
6070	0.9910269928
6080	0.9912701416
6090	0.9887391663
6100	0.9848500824
6110	0.9855301666
6120	0.9889694977
6130	0.9919451141
6140	0.9913524628
6150	0.986448822
6160	0.9847991943
6170	0.9867800903
6180	0.9904411316
6190	0.9922570801
6200	0.9902042389
6210	0.9856600952
6220	0.9853716278
6230	0.9877058411
6240	0.9909088898
6250	0.9923239136
6260	0.9906481171
6270	0.9892917633
6280	0.98902771
6290	0.990449295
6300	0.9910512543
6310	0.9904370117
6320	0.9893512726
6330	0.9893680573
6340	0.9914821625
6350	0.9936849213
6360	0.9921846771
6370	0.9888963318
6380	0.9852322388
6390	0.9836089325
6400	0.987413559
6410	0.9909803772
6420	0.9921816254
6430	0.9905887604
6440	0.986628418
6450	0.9854911804
6460	0.9886107635
6470	0.9916619873
6480	0.9913957977
6490	0.9880326843
6500	0.985069809
6510	0.9853669739
6520	0.9873828888
6530	0.9907658386
6540	0.9919706726
6550	0.988915863
6560	0.9852960205
6570	0.9852689362
6580	0.987489624
6590	0.9910110474
6600	0.992813797
6610	0.9916905212
6620	0.9886405945
6630	0.9879079437
6640	0.9894224548
6650	0.9918956757
6660	0.9906787109
6670	0.987440567
6680	0.983613205
6690	0.9834877014
6700	0.9876467133
6710	0.9911950684
6720	0.9914402008
6730	0.9891062164
6740	0.9853204346
6750	0.9864548492
6760	0.9894580078
6770	0.9915879059
6780	0.9902598572
6790	0.9871609497
6800	0.9852938843
6810	0.9859150696
6820	0.9878063202
6830	0.9870597076
6840	0.9819451904
6850	0.9797515869
6860	0.9832803345
6870	0.9896478271
6880	0.9909397888
6890	0.9860623932
6900	0.9812988281
6910	0.978523407
6920	0.9421900177
6930	0.7443106842
6940	0.3642944336
6950	0.0839668179
6960	0.0258497334
6970	0.0071562392
6980	0.002281929
6990	0.0008449141
7000	0.000351626
7010	0.000163161
7020	8.240332E-05
7030	4.592427E-05
7040	2.627824E-05
7050	1.673026E-05
7060	1.145962E-05
7070	8.24389E-06
7080	6.1366E-06
7090	4.97934E-06
7100	4.41471E-06
7110	4.12347E-06
7120	4.26354E-06
7130	4.45375E-06
7140	5.91279E-06
7150	8.01085E-06
7160	0.000011623
7170	1.744917E-05
7180	2.135332E-05
7190	1.848707E-05
7200	1.169164E-05
7210	7.78411E-06
7220	5.11185E-06
7230	4.33032E-06
7240	3.38878E-06
7250	3.83526E-06
7260	4.25308E-06
7270	5.72091E-06
7280	9.28151E-06
7290	1.816278E-05
7300	4.100371E-05
7310	7.370718E-05
7320	5.880382E-05
7330	0.000028785
7340	1.650874E-05
7350	1.144854E-05
7360	9.74873E-06
7370	1.073323E-05
7380	1.211578E-05
7390	1.565227E-05
7400	2.030482E-05
7410	2.348693E-05
7420	0.000021588
7430	1.680011E-05
7440	1.246334E-05
7450	9.21705E-06
7460	8.34509E-06
7470	8.3724E-06
7480	8.13536E-06
7490	1.117618E-05
7500	0.000015408
7510	2.417011E-05
7520	3.645416E-05
7530	4.011485E-05
7540	2.742133E-05
7550	1.429667E-05
7560	9.0687E-06
7570	5.01447E-06
7580	3.05246E-06
7590	2.0542E-06
7600	1.20382E-06
7610	1.02281E-06
7620	0.000000991
7630	0.000000143
7640	8.03E-08
7650	0.000000186
7660	0.000000292
7670	0.000000113
7680	-9.62E-08
7690	0.000000388
7700	0.00000036
7710	0.000000286
7720	0.000000997
7730	2.19257E-06
7740	0.000003698
7750	5.52142E-06
7760	1.203193E-05
7770	1.699093E-05
7780	1.910848E-05
7790	1.47782E-05
7800	1.402371E-05
7810	1.374086E-05
7820	1.442507E-05
7830	2.054125E-05
7840	3.23243E-05
7850	5.511235E-05
7860	6.788877E-05
7870	4.833956E-05
7880	0.000024526
7890	1.457273E-05
7900	9.68908E-06
7910	7.64091E-06
7920	0.00000631
7930	6.41475E-06
7940	0.000007562
7950	1.025366E-05
7960	1.306541E-05
7970	1.759906E-05
7980	2.157262E-05
7990	2.227448E-05
8000	0.0003219704
8010	0.0003366197
8020	0.0003229983
8030	0.000310794
8040	0.0003305352
8050	0.0003159187
8060	0.0003200262
8070	0.0003290378
8080	0.0003338473
8090	0.0003134219
8100	0.0003272726
8110	0.0003204659
8120	0.0003266417
8130	0.0003203755
8140	0.0003222926
8150	0.0003192035
8160	0.000324614
8170	0.0003270285
8180	0.0003125598
8190	0.0003201606
8200	0.0003250001
8210	0.0003154917
8220	0.0003022781
8230	0.0003147966
8240	0.0003144478
8250	0.0003295659
8260	0.0003308725
8270	0.0003214409
8280	0.0003261318
8290	0.0003276701
8300	0.0003412549
8310	0.0003334531
8320	0.0003353118
8330	0.0003167547
8340	0.0003248177
8350	0.0003368661
8360	0.0003247565
